"OPEN_MONTH","OPEN_QUARTER","SHOW_TM","NATION_NM","TOP_COMPANY_NM","PRI_GENRE_NM","WATCH_GRADE_NM","SERIES","NAVER_CMT_NN","NAVER_EX_PT","ORI_BOOK","AUDI_ACC"
"2","1",121,"미국","이십세기폭스코리아(주)","액션","12세이상관람가","0",255,888,"1",1949297
"8","3",108,"미국","워너브러더스 코리아(주)","공포","15세이상관람가","1",163,6123,"0",1934192
"6","2",131,"미국","워너브러더스 코리아(주)","공포","15세이상관람가","1",176,7907,"0",1926201
"7","3",95,"미국","씨제이이앤엠(주)","애니메이션","전체관람가","0",242,0,"0",1923748
"1","1",122,"한국","기타","판타지","15세이상관람가","0",197,2285,"0",1901684
"8","3",122,"미국","워너브러더스 코리아(주)","액션","15세이상관람가","1",1090,32475,"1",1898121
"1","1",118,"한국","씨제이이앤엠(주)","멜로","15세이상관람가","0",957,19766,"0",1891993
"1","1",144,"한국","기타","드라마","전체관람가","0",464,0,"0",1888100
"2","1",118,"미국","이십세기폭스코리아(주)","판타지","12세이상관람가","0",468,0,"1",1877226
"9","3",100,"한국","기타","액션","15세이상관람가","0",133,0,"0",1873327
"3","1",112,"한국","롯데쇼핑㈜롯데엔터테인먼트","멜로","청소년관람불가","0",450,0,"0",1865195
"2","1",132,"한국","롯데쇼핑㈜롯데엔터테인먼트","범죄","15세이상관람가","0",585,0,"0",1864408
"12","4",139,"한국","기타","범죄","청소년관람불가","0",293,2185,"0",1864076
"1","1",111,"미국","이십세기폭스코리아(주)","액션","15세이상관람가","1",422,8326,"0",1860934
"5","2",127,"한국","씨제이이앤엠(주)","드라마","12세이상관람가","0",441,0,"0",1857392
"3","1",110,"미국","씨제이이앤엠(주)","액션","15세이상관람가","1",595,0,"0",1855917
"5","2",109,"한국","기타","다큐멘터리","12세이상관람가","0",2190,45099,"0",1854867
"12","4",130,"한국","씨제이이앤엠(주)","드라마","15세이상관람가","0",1172,0,"1",1854625
"8","3",144,"한국","기타","스릴러","청소년관람불가","0",294,0,"0",1848418
"1","1",133,"한국","기타","범죄","15세이상관람가","0",159,1079,"0",1826714
"12","4",114,"한국","씨제이이앤엠(주)","멜로","청소년관람불가","0",477,0,"0",1823116
"11","4",147,"영국","유니버설픽쳐스인터내셔널 코리아(유)","액션","15세이상관람가","1",253,6919,"0",1820842
"5","2",130,"미국","유니버설픽쳐스인터내셔널 코리아(유)","액션","15세이상관람가","1",519,0,"0",1790457
"11","4",119,"미국","워너브러더스 코리아(주)","액션","12세이상관람가","1",1077,7332,"1",1786386
"10","4",95,"한국","씨제이이앤엠(주)","스릴러","15세이상관람가","0",332,0,"0",1766285
"10","4",148,"미국","이십세기폭스코리아(주)","스릴러","청소년관람불가","0",117,1592,"1",1764233
"12","4",139,"한국","(주)넥스트엔터테인먼트월드(NEW)","사극","12세이상관람가","0",553,8397,"0",1762742
"1","1",87,"미국","이십세기폭스코리아(주)","코미디","전체관람가","0",331,0,"0",1762070
"1","1",112,"미국","기타","애니메이션","전체관람가","1",88,917,"0",1754375
"2","1",114,"영국","기타","드라마","15세이상관람가","0",442,7140,"1",1743774
"4","2",153,"한국","씨제이이앤엠(주)","드라마","청소년관람불가","0",638,0,"0",1737253
"10","4",113,"한국","기타","드라마","12세이상관람가","0",553,3728,"0",1735640
"12","4",107,"미국","유니버설픽쳐스인터내셔널 코리아(유)","애니메이션","전체관람가","1",257,3517,"0",1729426
"2","1",121,"한국","(주)넥스트엔터테인먼트월드(NEW)","멜로","15세이상관람가","0",172,0,"0",1726202
"8","3",118,"미국","기타","액션","15세이상관람가","1",162,3566,"0",1721757
"3","1",112,"프랑스","(주)넥스트엔터테인먼트월드(NEW)","코미디","12세이상관람가","0",209,0,"0",1719772
"1","1",117,"한국","롯데쇼핑㈜롯데엔터테인먼트","전쟁","12세이상관람가","0",209,0,"0",1717566
"6","2",114,"미국","워너브러더스 코리아(주)","액션","12세이상관람가","0",266,3676,"0",1714071
"3","1",127,"한국","기타","드라마","15세이상관람가","0",681,0,"0",1713891
"1","1",118,"미국","기타","액션","12세이상관람가","0",179,3970,"0",1708672
"2","1",122,"한국","씨제이이앤엠(주)","멜로","15세이상관람가","0",7967,12076,"0",1707487
"4","2",130,"미국","씨제이이앤엠(주)","액션","12세이상관람가","1",231,0,"0",1694529
"3","1",118,"미국","워너브러더스 코리아(주)","액션","12세이상관람가","0",704,2936,"0",1685933
"1","1",121,"한국","롯데쇼핑㈜롯데엔터테인먼트","코미디","15세이상관람가","0",1284,0,"0",1676040
"2","1",117,"미국","유니버설픽쳐스인터내셔널 코리아(유)","스릴러","15세이상관람가","0",169,3751,"1",1675798
"12","4",124,"한국","씨제이이앤엠(주)","액션","15세이상관람가","0",196,1598,"0",1671548
"12","4",91,"미국","씨제이이앤엠(주)","애니메이션","전체관람가","0",188,4594,"0",1661230
"7","3",92,"미국","이십세기폭스코리아(주)","애니메이션","전체관람가","1",171,0,"0",1648070
"8","3",111,"한국","기타","범죄","청소년관람불가","0",113,0,"0",1646142
"2","1",118,"한국","(주)넥스트엔터테인먼트월드(NEW)","드라마","15세이상관람가","0",579,0,"1",1640351
"4","2",114,"한국","씨제이이앤엠(주)","코미디","12세이상관람가","0",575,3320,"1",1634403
"6","2",93,"미국","씨제이이앤엠(주)","애니메이션","전체관람가","1",153,0,"0",1626704
"2","1",108,"미국","이십세기폭스코리아(주)","드라마","청소년관람불가","0",218,0,"0",1623199
"4","2",130,"미국","유니버설픽쳐스인터내셔널 코리아(유)","스릴러","15세이상관람가","1",126,0,"0",1621973
"3","1",117,"한국","기타","드라마","12세이상관람가","0",544,163,"1",1613392
"2","1",114,"한국","씨제이이앤엠(주)","범죄","15세이상관람가","0",243,0,"1",1612554
"9","3",117,"한국","씨제이이앤엠(주)","드라마","12세이상관람가","0",3143,15718,"1",1611519
"5","2",131,"미국","씨제이이앤엠(주)","액션","12세이상관람가","1",645,0,"0",1605271
"10","4",121,"한국","(주)넥스트엔터테인먼트월드(NEW)","사극","15세이상관람가","0",263,1631,"0",1599290
"5","2",140,"미국","유니버설픽쳐스인터내셔널 코리아(유)","액션","15세이상관람가","0",99,0,"0",1596574
"10","4",114,"한국","(주)넥스트엔터테인먼트월드(NEW)","스릴러","15세이상관람가","0",522,5205,"0",1593694
"11","4",115,"한국","기타","범죄","15세이상관람가","0",231,476,"0",1593386
"3","1",102,"미국","워너브러더스 코리아(주)","액션","청소년관람불가","1",278,0,"0",1593116
"1","1",126,"미국","기타","어드벤처","전체관람가","0",257,0,"1",1588373
"9","3",124,"한국","기타","드라마","15세이상관람가","0",353,0,"0",1571432
"3","1",106,"미국","기타","드라마","15세이상관람가","0",828,3127,"0",1561815
"12","4",113,"미국","기타","액션","12세이상관람가","0",171,740,"0",1561643
"10","4",119,"한국","씨제이이앤엠(주)","미스터리","15세이상관람가","0",196,0,"0",1552055
"12","4",102,"한국","기타","스릴러","15세이상관람가","0",188,383,"0",1545442
"4","2",124,"미국","유니버설픽쳐스인터내셔널 코리아(유)","액션","15세이상관람가","0",445,0,"0",1515356
"12","4",89,"미국","유니버설픽쳐스인터내셔널 코리아(유)","애니메이션","전체관람가","1",449,4342,"0",1515104
"12","4",153,"미국","이십세기폭스코리아(주)","드라마","12세이상관람가","0",320,4163,"0",1511145
"12","4",127,"한국","롯데쇼핑㈜롯데엔터테인먼트","드라마","12세이상관람가","0",497,0,"0",1507084
"1","1",104,"미국","유니버설픽쳐스인터내셔널 코리아(유)","애니메이션","전체관람가","1",311,3911,"0",1506928
"2","1",103,"한국","기타","드라마","전체관람가","0",388,5613,"0",1505560
"6","2",119,"미국","이십세기폭스코리아(주)","액션","12세이상관람가","1",703,4825,"0",1500830
"8","3",102,"미국","기타","가족","전체관람가","1",583,0,"0",1484843
"4","2",109,"한국","기타","범죄","청소년관람불가","0",193,5953,"0",1472006
"12","4",133,"한국","(주)넥스트엔터테인먼트월드(NEW)","드라마","12세이상관람가","0",956,6378,"0",1470754
"11","4",102,"한국","기타","코미디","12세이상관람가","0",823,3484,"0",1468301
"8","3",110,"한국","(주)넥스트엔터테인먼트월드(NEW)","드라마","청소년관람불가","0",1470,7489,"0",1466830
"11","4",117,"미국","(주)넥스트엔터테인먼트월드(NEW)","드라마","15세이상관람가","1",1086,0,"0",1462280
"8","3",92,"벨기에","씨제이이앤엠(주)","애니메이션","전체관람가","0",60,0,"0",1452872
"5","2",141,"미국","워너브러더스 코리아(주)","드라마","15세이상관람가","0",241,0,"1",1445124
"5","2",132,"한국","(주)넥스트엔터테인먼트월드(NEW)","멜로","청소년관람불가","0",271,5486,"0",1441964
"2","1",96,"미국","이십세기폭스코리아(주)","액션","15세이상관람가","1",387,0,"0",1438056
"5","2",125,"한국","씨제이이앤엠(주)","드라마","15세이상관람가","0",334,6179,"1",1426873
"4","2",127,"한국","이십세기폭스코리아(주)","액션","15세이상관람가","0",794,0,"0",1416053
"4","2",111,"한국","기타","사극","15세이상관람가","0",197,0,"1",1407681
"12","4",104,"미국","이십세기폭스코리아(주)","드라마","12세이상관람가","0",527,3128,"0",1402809
"9","3",123,"미국","롯데쇼핑㈜롯데엔터테인먼트","어드벤처","12세이상관람가","0",223,1449,"0",1399771
"5","2",97,"미국","기타","액션","12세이상관람가","1",177,4072,"0",1397526
"8","3",103,"미국","기타","액션","전체관람가","0",525,0,"0",1394110
"11","4",108,"한국","기타","미스터리","15세이상관람가","0",349,5028,"0",1387599
"2","1",108,"한국","씨제이이앤엠(주)","범죄","15세이상관람가","0",491,4790,"1",1387508
"4","2",107,"미국","워너브러더스 코리아(주)","액션","12세이상관람가","0",73,354,"0",1385511
"11","4",96,"미국","유니버설픽쳐스인터내셔널 코리아(유)","공포","15세이상관람가","1",183,3317,"0",1382480
"2","1",104,"미국","롯데쇼핑㈜롯데엔터테인먼트","액션","15세이상관람가","0",165,0,"1",1373873
"8","3",127,"한국","워너브러더스 코리아(주)","범죄","청소년관람불가","0",578,8614,"0",1373316
"4","2",130,"한국","기타","드라마","15세이상관람가","0",517,4647,"0",1362634
"11","4",134,"미국","기타","액션","15세이상관람가","0",261,4734,"0",1362114
"5","2",110,"한국","씨제이이앤엠(주)","코미디","15세이상관람가","0",248,0,"0",1346754
"4","2",129,"한국","롯데쇼핑㈜롯데엔터테인먼트","멜로","청소년관람불가","0",208,0,"0",1346274
"2","1",109,"한국","씨제이이앤엠(주)","코미디","12세이상관람가","0",289,5828,"0",1340117
"11","4",110,"미국","(주)넥스트엔터테인먼트월드(NEW)","드라마","청소년관람불가","0",111,0,"0",1338411
"6","2",110,"미국","워너브러더스 코리아(주)","액션","12세이상관람가","0",110,928,"0",1335181
"7","3",132,"한국","기타","코미디","12세이상관람가","0",5612,0,"1",1328890
"1","1",100,"미국","기타","애니메이션","전체관람가","0",190,1866,"0",1328394
"10","4",92,"미국","유니버설픽쳐스인터내셔널 코리아(유)","판타지","15세이상관람가","0",112,2897,"0",1321751
"3","1",101,"한국","기타","스릴러","15세이상관람가","0",146,397,"0",1314274
"7","3",120,"미국","기타","액션","12세이상관람가","1",289,1896,"0",1311190
"9","3",115,"한국","롯데쇼핑㈜롯데엔터테인먼트","드라마","15세이상관람가","0",72,0,"0",1310895
"3","1",116,"미국","기타","SF","12세이상관람가","0",374,0,"0",1307873
"5","2",121,"미국","이십세기폭스코리아(주)","SF","15세이상관람가","1",660,7635,"0",1307226
"8","3",99,"한국","(주)넥스트엔터테인먼트월드(NEW)","미스터리","15세이상관람가","0",419,7814,"0",1305145
"1","1",114,"영국","기타","범죄","12세이상관람가","0",307,12494,"0",1278894
"5","2",93,"미국","기타","액션","12세이상관람가","0",101,0,"0",1277301
"4","2",117,"한국","기타","코미디","청소년관람불가","0",81,0,"0",1246185
"3","1",107,"한국","롯데쇼핑㈜롯데엔터테인먼트","코미디","15세이상관람가","0",130,0,"0",1233582
"9","3",102,"미국","기타","애니메이션","전체관람가","0",59,0,"0",1231024
"10","4",106,"한국","롯데쇼핑㈜롯데엔터테인먼트","스릴러","청소년관람불가","0",150,0,"0",1228673
"6","2",120,"한국","(주)넥스트엔터테인먼트월드(NEW)","범죄","15세이상관람가","0",373,3052,"0",1225142
"2","1",121,"한국","씨제이이앤엠(주)","범죄","15세이상관람가","0",205,0,"0",1221420
"8","3",118,"미국","기타","SF","15세이상관람가","0",66,0,"0",1219637
"11","4",117,"한국","기타","멜로","15세이상관람가","0",396,0,"0",1212270
"9","3",96,"독일","기타","공포","청소년관람불가","0",448,0,"0",1209538
"8","3",109,"미국","기타","SF","청소년관람불가","0",402,0,"0",1207732
"6","2",123,"한국","(주)넥스트엔터테인먼트월드(NEW)","액션","청소년관람불가","0",273,3562,"0",1206917
"10","4",108,"한국","씨제이이앤엠(주)","드라마","15세이상관람가","0",674,0,"0",1204666
"4","2",107,"한국","씨제이이앤엠(주)","스릴러","15세이상관람가","0",375,7164,"0",1202058
"8","3",113,"한국","씨제이이앤엠(주)","액션","15세이상관람가","0",744,0,"0",1201640
"3","1",117,"한국","롯데쇼핑㈜롯데엔터테인먼트","스릴러","15세이상관람가","0",176,8972,"0",1201576
"6","2",104,"한국","씨제이이앤엠(주)","공포","15세이상관람가","0",474,0,"0",1201033
"4","2",100,"한국","(주)넥스트엔터테인먼트월드(NEW)","코미디","청소년관람불가","0",80,774,"0",1183959
"12","4",112,"미국","이십세기폭스코리아(주)","판타지","전체관람가","1",552,0,"1",1182228
"11","4",112,"한국","(주)넥스트엔터테인먼트월드(NEW)","액션","15세이상관람가","0",563,4634,"0",1177438
"3","1",97,"미국","씨제이이앤엠(주)","멜로","15세이상관람가","0",871,0,"0",1169839
"12","4",110,"한국","롯데쇼핑㈜롯데엔터테인먼트","판타지","12세이상관람가","0",1804,8363,"1",1168625
"2","1",110,"한국","기타","드라마","12세이상관람가","0",239,8002,"0",1168427
"5","2",115,"한국","기타","드라마","청소년관람불가","0",182,0,"0",1165488
"6","2",122,"미국","유니버설픽쳐스인터내셔널 코리아(유)","액션","12세이상관람가","0",1578,14521,"0",1163120
"4","2",112,"한국","씨제이이앤엠(주)","멜로","12세이상관람가","0",854,15600,"0",1160935
"12","4",104,"한국","롯데쇼핑㈜롯데엔터테인먼트","코미디","15세이상관람가","1",837,0,"0",1160021
"10","4",105,"한국","이십세기폭스코리아(주)","드라마","12세이상관람가","0",992,8508,"0",1159787
"8","3",122,"미국","롯데쇼핑㈜롯데엔터테인먼트","액션","12세이상관람가","1",572,3766,"0",1157472
"2","1",105,"한국","기타","드라마","12세이상관람가","0",120,466,"0",1156449
"11","4",99,"한국","기타","미스터리","15세이상관람가","0",496,4785,"0",1153109
"1","1",94,"미국","워너브러더스 코리아(주)","액션","전체관람가","1",138,0,"0",1149628
