OPEN_MONTH,OPEN_QUARTER,OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,ORI_BOOK,AUDI_ACC
9,3,39,122.0,일본,기타,드라마,전체관람가,,195.0,590.0,0.0,10408
1,1,3,89.0,미국,기타,코미디,12세이상관람가,,250.0,0.0,0.0,10379
1,1,5,131.0,기타,기타,드라마,청소년관람불가,0.0,8.0,345.0,0.0,10368
1,1,4,90.0,미국,기타,다큐멘터리,전체관람가,,11.0,0.0,0.0,10367
10,4,43,111.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,12세이상관람가,,10.0,183.0,0.0,10366
10,4,42,101.0,미국,기타,멜로,15세이상관람가,,80.0,0.0,0.0,10328
12,4,50,75.0,영국,기타,애니메이션,전체관람가,,8.0,31.0,0.0,10315
11,4,45,127.0,영국,기타,다큐멘터리,청소년관람불가,,116.0,465.0,0.0,10278
3,1,10,119.0,미국,기타,드라마,청소년관람불가,,27.0,263.0,0.0,10261
2,1,7,101.0,한국,기타,다큐멘터리,전체관람가,,26.0,0.0,0.0,10169
1,1,3,84.0,한국,기타,다큐멘터리,12세이상관람가,0.0,10.0,409.0,0.0,10145
5,2,21,121.0,한국,기타,드라마,청소년관람불가,0.0,60.0,614.0,0.0,10141
8,3,32,121.0,한국,기타,다큐멘터리,전체관람가,0.0,25.0,227.0,0.0,10138
7,3,28,109.0,미국,기타,드라마,12세이상관람가,0.0,16.0,123.0,0.0,10119
5,2,21,107.0,기타,기타,스릴러,청소년관람불가,,4.0,194.0,0.0,10113
3,1,11,112.0,일본,기타,드라마,15세이상관람가,0.0,27.0,543.0,0.0,10103
9,3,36,111.0,한국,기타,멜로,15세이상관람가,0.0,20.0,478.0,0.0,10101
11,4,47,125.0,독일,기타,드라마,15세이상관람가,0.0,2.0,39.0,0.0,10098
7,3,29,106.0,한국,기타,드라마,전체관람가,0.0,67.0,171.0,0.0,10094
11,4,46,95.0,한국,기타,코미디,전체관람가,,17.0,0.0,0.0,10091
1,1,2,134.0,캐나다,기타,멜로,청소년관람불가,,1.0,0.0,0.0,10075
10,4,42,106.0,미국,기타,스릴러,15세이상관람가,,83.0,108.0,0.0,10074
2,1,6,112.0,일본,기타,드라마,전체관람가,0.0,66.0,248.0,0.0,10046
3,1,9,91.0,한국,기타,드라마,15세이상관람가,0.0,443.0,4474.0,0.0,10039
8,3,34,107.0,이탈리아,기타,드라마,12세이상관람가,0.0,38.0,129.0,0.0,10031
7,3,27,82.0,대만,기타,드라마,전체관람가,,9.0,0.0,0.0,10023
11,4,44,82.0,미국,기타,애니메이션,전체관람가,,33.0,0.0,0.0,10023
5,2,21,115.0,한국,기타,드라마,12세이상관람가,0.0,44.0,0.0,0.0,9998
10,4,42,91.0,기타,기타,드라마,15세이상관람가,,42.0,0.0,0.0,9994
7,3,27,94.0,영국,(주)싸이더스,드라마,12세이상관람가,,21.0,254.0,0.0,9966
5,2,19,94.0,영국,기타,애니메이션,12세이상관람가,,5.0,88.0,0.0,9952
4,2,16,127.0,영국,기타,드라마,15세이상관람가,,43.0,0.0,1.0,9898
5,2,20,62.0,인도,기타,애니메이션,전체관람가,,6.0,64.0,0.0,9891
11,4,47,92.0,미국,오퍼스픽쳐스(유),코미디,15세이상관람가,0.0,58.0,391.0,0.0,9851
1,1,2,93.0,아일랜드,기타,애니메이션,전체관람가,0.0,203.0,928.0,0.0,9826
12,4,50,89.0,한국,기타,공연,전체관람가,,51.0,1309.0,0.0,9817
3,1,12,80.0,한국,기타,멜로,청소년관람불가,0.0,3.0,0.0,0.0,9814
2,1,7,96.0,기타,기타,드라마,전체관람가,,5.0,0.0,0.0,9792
3,1,13,82.0,미국,기타,애니메이션,전체관람가,,6.0,20.0,0.0,9781
8,3,33,86.0,독일,(주)시너지하우스 (시너지),애니메이션,전체관람가,,11.0,0.0,0.0,9753
9,3,38,97.0,영국,기타,공포,15세이상관람가,0.0,167.0,305.0,0.0,9736
7,3,27,117.0,기타,기타,드라마,12세이상관람가,,16.0,245.0,0.0,9732
5,2,21,107.0,미국,기타,액션,15세이상관람가,,69.0,745.0,1.0,9717
7,3,29,92.0,대만,씨네그루(주)키다리이엔티,공포,15세이상관람가,1.0,166.0,675.0,0.0,9710
8,3,32,89.0,프랑스,기타,다큐멘터리,전체관람가,,3.0,254.0,0.0,9669
11,4,46,92.0,미국,기타,뮤지컬,15세이상관람가,,80.0,0.0,0.0,9662
3,1,10,65.0,프랑스,기타,애니메이션,전체관람가,0.0,26.0,315.0,0.0,9644
11,4,45,65.0,스웨덴,기타,애니메이션,전체관람가,,43.0,74.0,0.0,9628
5,2,22,85.0,프랑스,기타,코미디,전체관람가,,93.0,0.0,0.0,9620
4,2,15,95.0,미국,기타,드라마,15세이상관람가,,3.0,134.0,0.0,9593
11,4,44,116.0,한국,기타,멜로,청소년관람불가,0.0,106.0,711.0,0.0,9579
3,1,12,109.0,중국,기타,액션,15세이상관람가,,1.0,0.0,0.0,9575
3,1,12,141.0,러시아,기타,가족,청소년관람불가,,24.0,189.0,0.0,9569
11,4,48,100.0,한국,기타,드라마,청소년관람불가,0.0,30.0,210.0,0.0,9566
1,1,4,101.0,기타,기타,멜로,15세이상관람가,0.0,176.0,576.0,0.0,9558
3,1,10,90.0,중국,기타,판타지,전체관람가,,6.0,15.0,0.0,9556
5,2,20,90.0,중국,기타,애니메이션,전체관람가,,74.0,128.0,0.0,9544
11,4,45,90.0,한국,기타,다큐멘터리,전체관람가,,22.0,230.0,0.0,9533
5,2,18,81.0,미국,기타,액션,청소년관람불가,,277.0,0.0,0.0,9518
7,3,27,75.0,러시아,기타,애니메이션,전체관람가,,10.0,29.0,0.0,9501
2,1,7,111.0,일본,기타,드라마,12세이상관람가,,17.0,314.0,1.0,9500
9,3,38,100.0,한국,기타,드라마,전체관람가,0.0,87.0,0.0,0.0,9488
3,1,12,97.0,프랑스,(주)싸이더스,드라마,12세이상관람가,,257.0,0.0,0.0,9483
1,1,3,99.0,한국,기타,멜로,청소년관람불가,0.0,261.0,0.0,0.0,9469
6,2,26,88.0,미국,기타,공포,15세이상관람가,,459.0,0.0,0.0,9442
4,2,17,68.0,한국,기타,드라마,15세이상관람가,0.0,160.0,888.0,0.0,9430
7,3,27,87.0,기타,기타,애니메이션,전체관람가,,12.0,28.0,0.0,9406
9,3,37,98.0,영국,기타,공포,15세이상관람가,,74.0,479.0,0.0,9389
7,3,27,69.0,한국,기타,애니메이션,전체관람가,,82.0,1476.0,0.0,9381
4,2,16,109.0,한국,씨제이이앤엠(주),멜로,12세이상관람가,0.0,404.0,1523.0,0.0,9368
3,1,12,97.0,프랑스,기타,멜로,청소년관람불가,,33.0,72.0,0.0,9357
10,4,42,80.0,영국,기타,다큐멘터리,전체관람가,,6.0,0.0,0.0,9346
12,4,49,99.0,프랑스,기타,드라마,15세이상관람가,,29.0,0.0,1.0,9341
3,1,11,105.0,캐나다,기타,다큐멘터리,12세이상관람가,,33.0,451.0,0.0,9314
3,1,13,91.0,영국,기타,드라마,청소년관람불가,,1.0,0.0,0.0,9241
3,1,12,95.0,한국,기타,코미디,15세이상관람가,,8.0,0.0,0.0,9236
4,2,15,105.0,미국,기타,드라마,15세이상관람가,1.0,3.0,101.0,0.0,9233
1,1,2,105.0,미국,기타,범죄,청소년관람불가,0.0,4.0,121.0,0.0,9203
10,4,43,105.0,영국,기타,드라마,15세이상관람가,,9.0,169.0,0.0,9192
1,1,2,108.0,프랑스,기타,코미디,청소년관람불가,,46.0,186.0,0.0,9162
8,3,35,133.0,한국,기타,드라마,청소년관람불가,0.0,36.0,377.0,0.0,9157
4,2,17,103.0,미국,기타,멜로,15세이상관람가,0.0,8.0,130.0,0.0,9148
5,2,18,70.0,스페인,기타,애니메이션,전체관람가,,151.0,112.0,0.0,9138
3,1,9,123.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,12세이상관람가,0.0,31.0,251.0,0.0,9121
2,1,5,97.0,영국,기타,드라마,15세이상관람가,,2.0,0.0,0.0,9100
5,2,19,107.0,스웨덴,기타,드라마,12세이상관람가,0.0,5.0,51.0,0.0,9080
10,4,41,83.0,영국,기타,액션,15세이상관람가,,51.0,197.0,0.0,9075
7,3,30,87.0,한국,기타,다큐멘터리,전체관람가,,9.0,0.0,0.0,9049
3,1,11,104.0,한국,기타,다큐멘터리,15세이상관람가,0.0,15.0,0.0,0.0,9032
1,1,5,112.0,일본,기타,애니메이션,전체관람가,0.0,12.0,174.0,0.0,9008
6,2,22,126.0,독일,기타,드라마,전체관람가,,29.0,0.0,0.0,8995
2,1,7,124.0,일본,기타,드라마,15세이상관람가,0.0,31.0,411.0,0.0,8974
2,1,6,113.0,미국,기타,액션,15세이상관람가,,60.0,128.0,0.0,8954
10,4,42,91.0,미국,기타,미스터리,15세이상관람가,,275.0,324.0,0.0,8942
9,3,39,119.0,독일,기타,코미디,청소년관람불가,,9.0,0.0,0.0,8938
6,2,24,105.0,한국,기타,미스터리,청소년관람불가,0.0,42.0,343.0,0.0,8916
10,4,44,89.0,한국,기타,멜로,청소년관람불가,0.0,78.0,0.0,0.0,8913
12,4,50,118.0,한국,기타,판타지,15세이상관람가,0.0,135.0,2178.0,0.0,8873
12,4,52,100.0,프랑스,기타,드라마,12세이상관람가,0.0,12.0,178.0,0.0,8869
11,4,46,98.0,스페인,기타,드라마,15세이상관람가,0.0,78.0,284.0,1.0,8840
8,3,34,93.0,프랑스,기타,드라마,전체관람가,,10.0,177.0,0.0,8821
9,3,38,117.0,프랑스,기타,코미디,12세이상관람가,,49.0,410.0,0.0,8779
11,4,46,112.0,한국,기타,멜로,청소년관람불가,0.0,52.0,0.0,0.0,8757
11,4,47,236.0,대만,기타,드라마,15세이상관람가,0.0,32.0,178.0,1.0,8747
5,2,19,75.0,한국,기타,다큐멘터리,전체관람가,0.0,21.0,0.0,0.0,8731
3,1,13,116.0,중국,(주)인벤트스톤,액션,15세이상관람가,,119.0,0.0,0.0,8722
10,4,41,79.0,프랑스,CGV아트하우스,멜로,청소년관람불가,,26.0,348.0,0.0,8721
5,2,18,73.0,캐나다,기타,애니메이션,전체관람가,,161.0,1074.0,0.0,8705
5,2,20,96.0,한국,기타,드라마,15세이상관람가,0.0,59.0,919.0,0.0,8697
4,2,15,107.0,한국,기타,멜로,15세이상관람가,0.0,45.0,978.0,0.0,8680
10,4,43,109.0,프랑스,기타,드라마,15세이상관람가,1.0,41.0,0.0,0.0,8677
8,3,34,114.0,미국,씨제이이앤엠(주),드라마,전체관람가,,39.0,234.0,0.0,8665
11,4,47,179.0,영국,기타,공연,15세이상관람가,,7.0,360.0,0.0,8657
3,1,11,116.0,미국,기타,드라마,15세이상관람가,,272.0,874.0,0.0,8655
7,3,27,102.0,영국,기타,코미디,15세이상관람가,0.0,6.0,44.0,0.0,8648
7,3,28,162.0,영국,기타,드라마,청소년관람불가,,89.0,187.0,0.0,8647
2,1,8,97.0,중국,기타,애니메이션,전체관람가,,59.0,146.0,0.0,8638
9,3,37,84.0,미국,판씨네마(주),애니메이션,전체관람가,0.0,69.0,188.0,0.0,8631
4,2,14,124.0,미국,기타,범죄,15세이상관람가,0.0,18.0,125.0,0.0,8614
3,1,11,102.0,한국,기타,드라마,전체관람가,0.0,50.0,270.0,0.0,8612
4,2,15,102.0,스페인,기타,드라마,15세이상관람가,,9.0,0.0,0.0,8592
6,2,24,113.0,홍콩,기타,액션,15세이상관람가,,95.0,0.0,0.0,8589
8,3,31,112.0,기타,기타,공포,15세이상관람가,,105.0,0.0,0.0,8587
10,4,41,90.0,일본,기타,애니메이션,12세이상관람가,,26.0,559.0,0.0,8579
8,3,32,89.0,프랑스,기타,코미디,12세이상관람가,,30.0,0.0,0.0,8570
4,2,16,85.0,프랑스,기타,애니메이션,전체관람가,,18.0,91.0,0.0,8564
3,1,10,89.0,한국,기타,다큐멘터리,전체관람가,,4.0,40.0,0.0,8542
11,4,46,122.0,스페인,기타,범죄,15세이상관람가,,19.0,109.0,0.0,8506
11,4,45,76.0,한국,기타,다큐멘터리,전체관람가,0.0,192.0,910.0,0.0,8505
9,3,39,92.0,영국,기타,미스터리,15세이상관람가,,68.0,353.0,1.0,8504
10,4,44,115.0,기타,기타,드라마,12세이상관람가,,20.0,652.0,0.0,8497
3,1,12,105.0,미국,기타,드라마,15세이상관람가,0.0,7.0,0.0,0.0,8489
8,3,33,111.0,스페인,기타,드라마,15세이상관람가,,7.0,275.0,0.0,8481
9,3,39,102.0,스웨덴,기타,코미디,12세이상관람가,,5.0,0.0,0.0,8461
2,1,6,46.0,일본,씨너스엔터테인먼트(주),애니메이션,전체관람가,,30.0,0.0,0.0,8397
10,4,41,127.0,이탈리아,기타,드라마,15세이상관람가,,1.0,0.0,0.0,8392
12,4,49,63.0,일본,기타,애니메이션,전체관람가,,8.0,37.0,0.0,8375
12,4,53,118.0,독일,기타,드라마,12세이상관람가,,45.0,472.0,0.0,8368
11,4,44,129.0,한국,기타,뮤지컬,전체관람가,0.0,2.0,120.0,0.0,8350
1,1,5,113.0,중국,기타,액션,청소년관람불가,,17.0,0.0,0.0,8350
12,4,52,92.0,미국,기타,판타지,12세이상관람가,0.0,64.0,284.0,0.0,8339
10,4,42,95.0,한국,롯데쇼핑㈜롯데엔터테인먼트,다큐멘터리,전체관람가,0.0,2.0,0.0,0.0,8321
10,4,43,93.0,핀란드,기타,SF,15세이상관람가,1.0,435.0,0.0,0.0,8308
8,3,33,87.0,한국,기타,멜로,청소년관람불가,,30.0,0.0,0.0,8307
10,4,42,100.0,일본,기타,공포,15세이상관람가,,36.0,296.0,1.0,8297
5,2,19,100.0,미국,기타,코미디,15세이상관람가,,42.0,523.0,0.0,8291
11,4,46,110.0,캐나다,기타,드라마,12세이상관람가,,62.0,524.0,0.0,8281
10,4,42,98.0,미국,기타,공포,12세이상관람가,,100.0,93.0,0.0,8272
12,4,48,113.0,일본,기타,애니메이션,전체관람가,,12.0,68.0,0.0,8262
5,2,21,94.0,한국,기타,다큐멘터리,전체관람가,,29.0,0.0,0.0,8253
10,4,43,101.0,미국,오퍼스픽쳐스(유),코미디,청소년관람불가,,35.0,243.0,0.0,8252
4,2,17,125.0,미국,기타,드라마,청소년관람불가,,3.0,0.0,0.0,8252
5,2,22,99.0,한국,기타,가족,전체관람가,0.0,11.0,155.0,0.0,8243
9,3,38,94.0,한국,기타,멜로,청소년관람불가,0.0,63.0,946.0,0.0,8220
3,1,10,156.0,이탈리아,기타,드라마,청소년관람불가,0.0,4.0,47.0,0.0,8200
2,1,8,79.0,일본,기타,애니메이션,전체관람가,,38.0,0.0,0.0,8185
3,1,13,85.0,미국,기타,애니메이션,전체관람가,,23.0,0.0,0.0,8180
3,1,10,81.0,영국,기타,애니메이션,전체관람가,,67.0,0.0,0.0,8171
7,3,29,91.0,미국,기타,액션,15세이상관람가,,263.0,579.0,1.0,8153
5,2,18,88.0,영국,기타,코미디,전체관람가,,87.0,307.0,0.0,8149
8,3,34,111.0,일본,기타,애니메이션,전체관람가,0.0,108.0,758.0,0.0,8145
11,4,47,104.0,중국,기타,멜로,15세이상관람가,,91.0,1138.0,0.0,8141
2,1,7,107.0,일본,기타,멜로,15세이상관람가,0.0,41.0,133.0,0.0,8134
5,2,20,113.0,중국,(주)쇼박스,멜로,15세이상관람가,,95.0,1788.0,1.0,8108
8,3,33,101.0,독일,판씨네마(주),스릴러,청소년관람불가,,31.0,0.0,0.0,8098
5,2,19,196.0,기타,기타,드라마,15세이상관람가,0.0,45.0,220.0,0.0,8097
1,1,3,89.0,호주,기타,미스터리,15세이상관람가,0.0,48.0,777.0,0.0,8078
10,4,44,92.0,한국,기타,공연,전체관람가,,216.0,0.0,0.0,8038
10,4,43,88.0,한국,기타,드라마,12세이상관람가,0.0,297.0,0.0,0.0,8036
11,4,47,159.0,덴마크,기타,다큐멘터리,15세이상관람가,,39.0,308.0,0.0,8031
4,2,16,66.0,일본,기타,애니메이션,12세이상관람가,0.0,26.0,260.0,0.0,8028
12,4,52,104.0,영국,기타,다큐멘터리,12세이상관람가,,10.0,41.0,0.0,8017
9,3,36,93.0,미국,기타,코미디,15세이상관람가,,22.0,107.0,0.0,8011
10,4,43,95.0,미국,기타,다큐멘터리,전체관람가,,68.0,0.0,0.0,7978
4,2,16,104.0,미국,기타,드라마,12세이상관람가,0.0,17.0,160.0,0.0,7977
5,2,22,90.0,캐나다,기타,미스터리,청소년관람불가,0.0,31.0,200.0,1.0,7967
4,2,16,73.0,한국,기타,다큐멘터리,전체관람가,,11.0,155.0,0.0,7956
4,2,16,142.0,일본,기타,코미디,전체관람가,,16.0,0.0,0.0,7936
6,2,24,80.0,독일,기타,애니메이션,전체관람가,,5.0,47.0,0.0,7930
12,4,51,70.0,영국,기타,코미디,15세이상관람가,0.0,14.0,138.0,0.0,7916
10,4,41,107.0,미국,기타,액션,15세이상관람가,,87.0,115.0,0.0,7915
1,1,2,103.0,아일랜드,기타,드라마,전체관람가,,29.0,345.0,0.0,7909
10,4,40,111.0,영국,기타,다큐멘터리,15세이상관람가,,5.0,39.0,0.0,7901
12,4,50,84.0,미국,이십세기폭스코리아(주),코미디,15세이상관람가,0.0,15.0,116.0,0.0,7887
3,1,10,99.0,미국,기타,코미디,15세이상관람가,,77.0,0.0,0.0,7882
9,3,37,91.0,한국,CGV아트하우스,공포,청소년관람불가,0.0,38.0,275.0,0.0,7880
12,4,49,84.0,미국,기타,미스터리,15세이상관람가,,113.0,539.0,0.0,7869
8,3,35,101.0,미국,기타,코미디,15세이상관람가,1.0,126.0,869.0,0.0,7853
4,2,16,150.0,프랑스,기타,드라마,청소년관람불가,0.0,26.0,721.0,0.0,7839
8,3,34,139.0,미국,기타,드라마,15세이상관람가,0.0,60.0,536.0,0.0,7836
1,1,1,100.0,영국,기타,코미디,15세이상관람가,,31.0,0.0,0.0,7818
5,2,19,94.0,캐나다,기타,코미디,12세이상관람가,,27.0,0.0,0.0,7810
6,2,23,89.0,한국,기타,다큐멘터리,전체관람가,0.0,126.0,1131.0,0.0,7809
7,3,27,103.0,미국,기타,드라마,15세이상관람가,0.0,66.0,564.0,0.0,7809
11,4,45,109.0,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,청소년관람불가,,12.0,0.0,0.0,7806
4,2,16,63.0,영국,기타,애니메이션,전체관람가,,3.0,18.0,0.0,7803
4,2,15,129.0,영국,판씨네마(주),드라마,12세이상관람가,,89.0,395.0,1.0,7791
11,4,48,129.0,중국,롯데쇼핑㈜롯데엔터테인먼트,멜로,15세이상관람가,,26.0,472.0,0.0,7763
4,2,14,91.0,프랑스,기타,멜로,12세이상관람가,0.0,185.0,321.0,0.0,7750
4,2,13,129.0,프랑스,기타,드라마,12세이상관람가,0.0,4.0,0.0,0.0,7743
8,3,34,143.0,프랑스,기타,드라마,15세이상관람가,,21.0,0.0,1.0,7730
11,4,45,108.0,호주,메가박스중앙(주)플러스엠,미스터리,15세이상관람가,,147.0,303.0,0.0,7729
7,3,29,77.0,호주,기타,어드벤처,전체관람가,,21.0,251.0,0.0,7728
9,3,39,86.0,한국,기타,공포,청소년관람불가,0.0,194.0,838.0,0.0,7721
3,1,10,90.0,미국,기타,드라마,청소년관람불가,,82.0,0.0,0.0,7667
1,1,4,100.0,이탈리아,기타,드라마,15세이상관람가,0.0,26.0,311.0,0.0,7660
4,2,15,104.0,미국,기타,액션,15세이상관람가,,102.0,243.0,0.0,7649
2,1,8,144.0,대만,기타,드라마,청소년관람불가,,267.0,0.0,0.0,7640
10,4,42,92.0,독일,기타,가족,전체관람가,,45.0,0.0,0.0,7638
4,2,15,117.0,프랑스,기타,드라마,12세이상관람가,,5.0,45.0,0.0,7613
9,3,39,80.0,한국,기타,다큐멘터리,전체관람가,0.0,179.0,556.0,0.0,7610
3,1,13,91.0,미국,기타,판타지,15세이상관람가,,31.0,303.0,0.0,7597
3,1,12,72.0,독일,기타,애니메이션,전체관람가,,40.0,75.0,0.0,7556
11,4,47,110.0,독일,기타,드라마,전체관람가,,26.0,0.0,0.0,7535
8,3,35,119.0,일본,기타,드라마,전체관람가,,20.0,180.0,0.0,7506
5,2,20,110.0,한국,기타,멜로,청소년관람불가,0.0,77.0,0.0,0.0,7482
1,1,3,103.0,미국,기타,액션,청소년관람불가,0.0,197.0,0.0,0.0,7471
5,2,22,97.0,기타,기타,드라마,12세이상관람가,,49.0,737.0,0.0,7454
10,4,43,66.0,한국,기타,드라마,15세이상관람가,0.0,43.0,162.0,0.0,7443
5,2,21,67.0,한국,기타,멜로,청소년관람불가,0.0,9.0,65.0,0.0,7438
1,1,2,64.0,한국,기타,드라마,15세이상관람가,0.0,106.0,1057.0,0.0,7411
6,2,25,99.0,미국,기타,코미디,15세이상관람가,,21.0,0.0,0.0,7385
3,1,11,83.0,기타,기타,애니메이션,전체관람가,,52.0,891.0,0.0,7383
1,1,4,90.0,프랑스,기타,공포,15세이상관람가,,132.0,81.0,0.0,7369
11,4,47,74.0,한국,기타,애니메이션,전체관람가,,3.0,43.0,0.0,7345
8,3,34,158.0,프랑스,기타,다큐멘터리,전체관람가,,12.0,0.0,0.0,7345
2,1,7,124.0,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,15세이상관람가,0.0,20.0,60.0,0.0,7340
2,1,9,110.0,프랑스,기타,다큐멘터리,12세이상관람가,,19.0,272.0,0.0,7336
8,3,34,131.0,일본,기타,드라마,12세이상관람가,0.0,5.0,0.0,1.0,7331
3,1,12,101.0,미국,기타,드라마,12세이상관람가,0.0,44.0,179.0,0.0,7329
4,2,16,119.0,미국,기타,드라마,12세이상관람가,0.0,19.0,336.0,0.0,7317
12,4,53,84.0,독일,기타,다큐멘터리,12세이상관람가,,14.0,153.0,0.0,7317
11,4,44,84.0,한국,CGV아트하우스,다큐멘터리,전체관람가,0.0,86.0,221.0,0.0,7312
12,4,51,106.0,영국,판씨네마(주),코미디,전체관람가,,20.0,0.0,0.0,7309
11,4,47,103.0,한국,기타,드라마,12세이상관람가,0.0,26.0,250.0,0.0,7283
2,1,8,94.0,일본,씨너스엔터테인먼트(주),애니메이션,12세이상관람가,,170.0,0.0,0.0,7273
9,3,37,102.0,한국,CGV아트하우스,멜로,15세이상관람가,0.0,226.0,1013.0,0.0,7238
5,2,22,85.0,미국,기타,공포,청소년관람불가,,44.0,430.0,0.0,7229
5,2,19,114.0,일본,기타,드라마,전체관람가,0.0,40.0,0.0,1.0,7179
8,3,31,120.0,영국,기타,공연,전체관람가,,,,,7163
9,3,39,83.0,일본,기타,애니메이션,전체관람가,,89.0,1062.0,0.0,7162
6,2,24,102.0,덴마크,기타,드라마,청소년관람불가,,9.0,0.0,0.0,7135
7,3,29,112.0,미국,기타,코미디,청소년관람불가,,41.0,100.0,0.0,7132
